scenario,policy,metric,mean,ci_low,ci_high,n
sc_peak_workload,online_fast_only,mean_gate_queue,9.593357487922706,9.275163194444445,9.913443870772946,50
sc_peak_workload,online_fast_only,mean_yard_queue,0.578542270531401,0.5696991394927536,0.5873720259661837,50
sc_peak_workload,online_fast_only,p95_yard_queue,2.185599999999998,2.1403616666666654,2.230637499999998,50
sc_peak_workload,online_fast_only,throughput_rate,0.8554446111602144,0.8545385315436469,0.8563078214089506,50
sc_peak_workload,online_fast_only,completion_rate,1.0,1.0,1.0,50
sc_peak_workload,online_fast_only,acceptance_rate,0.8696688921950053,0.868647502570647,0.8705965229519244,50
sc_peak_workload,online_fast_only,gate_utilization,0.9771767814009664,0.9764155910326087,0.9778992753623189,50
sc_peak_workload,online_fast_only,yard_utilization,0.8745672211033039,0.8736127919818297,0.8755095306230222,50
sc_peak_workload,online_fast_only,yard_resource_hours_per_truck,0.20010216972279754,0.19994505339726418,0.200249331040437,50
sc_peak_workload,online_fast_only,mean_composite_cost,0.390671210028649,0.38437780282500894,0.39677250409462994,50
sc_peak_workload,online_fast_only,mean_quota,22.87327898550725,22.85949275362319,22.887682971014492,50
sc_peak_workload,online_fast_only,mean_yard_capacity,8.479710144927536,8.471755887681159,8.487935688405797,50
sc_peak_workload,online_fast_only,unstable,0.24,0.12,0.36,50
sc_peak_workload,online_fast_only,queue_tail_slope,-0.00987296056079302,-0.023292202036480927,0.0031631803061294844,50
sc_peak_workload,online_fast_only,terminal_system,0.0,0.0,0.0,50
sc_peak_workload,online_fast_only,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_peak_workload,online_fast_only,drain_truncated,0.0,0.0,0.0,50
sc_peak_workload,online_fast_only,drain_minutes,27.22,25.72,28.88,50
sc_peak_workload,online_fast_only,first_queue_threshold_period,533.38,460.324,612.604,50
sc_peak_workload,online_fast_only,mean_net_queue_drift,0.0006702898550724637,-0.0007608695652173914,0.002047554347826086,50
sc_peak_workload,online_fast_only,tail_net_queue_drift,-0.03481818181818182,-0.047911363636363634,-0.02254318181818182,50
sc_peak_workload,online_fast_only,service_floor_binding_rate,0.5194384057971014,0.5107921195652174,0.5280439311594204,50
sc_peak_workload,online_fast_only,projection_binding_rate,0.0010507246376811595,0.0006702898550724637,0.001485960144927536,50
sc_peak_workload,online_joint,mean_gate_wait,20.654193824896666,18.538725917335366,22.64204132650162,50
sc_peak_workload,online_joint,mean_yard_wait,1.830137685624615,1.4425033902626605,2.2539697499958145,50
sc_peak_workload,online_joint,mean_total_wait,22.484331510521272,20.553226412391027,24.352742149435752,50
sc_peak_workload,online_joint,p95_total_wait,53.90430202334032,50.89234431704207,57.13287067798779,50
sc_peak_workload,online_joint,mean_turnaround,38.48342891966346,36.55621435793541,40.556668944608134,50
sc_peak_workload,online_joint,mean_gate_queue,15.096059782608695,13.59695982789855,16.762645893719807,50
sc_peak_workload,online_joint,mean_yard_queue,1.2839619565217393,1.007073777173913,1.5595115187198068,50
sc_peak_workload,online_joint,p95_yard_queue,4.066433333333331,3.420369999999997,4.77049583333333,50
sc_peak_workload,online_joint,throughput_rate,0.8675757932791339,0.8634450680048067,0.8716830947846862,50
sc_peak_workload,online_joint,completion_rate,1.0,1.0,1.0,50
sc_peak_workload,online_joint,acceptance_rate,0.882339053337642,0.877189151077882,0.8866971012430834,50
sc_peak_workload,online_joint,gate_utilization,0.9855960144927536,0.9828344051932367,0.9882192217693236,50
sc_peak_workload,online_joint,yard_utilization,0.9061999916599777,0.892961299544662,0.9187283222366226,50
sc_peak_workload,online_joint,yard_resource_hours_per_truck,0.19357129282852534,0.19089180983436646,0.19610215925069016,50
sc_peak_workload,online_joint,mean_composite_cost,0.49164676264714285,0.4656177120452957,0.5183866619783731,50
sc_peak_workload,online_joint,mean_quota,23.502409420289855,23.325461050724638,23.677491394927532,50
sc_peak_workload,online_joint,mean_yard_capacity,8.319728260869566,8.200522192028986,8.431283061594204,50
sc_peak_workload,online_joint,unstable,0.3,0.18,0.44,50
sc_peak_workload,online_joint,queue_tail_slope,-0.009598339184318341,-0.02744925380689695,0.006991655462453106,50
sc_peak_workload,online_joint,terminal_system,0.0,0.0,0.0,50
sc_peak_workload,online_joint,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_peak_workload,online_joint,drain_truncated,0.0,0.0,0.0,50
sc_peak_workload,online_joint,drain_minutes,33.3,30.14,36.5215,50
sc_peak_workload,online_joint,first_queue_threshold_period,504.56,455.517,562.779,50
sc_peak_workload,online_joint,mean_net_queue_drift,0.0025362318840579713,0.00023505434782608692,0.004873641304347826,50
sc_peak_workload,online_joint,tail_net_queue_drift,-0.05072727272727273,-0.06774318181818181,-0.03517954545454545,50
sc_peak_workload,online_joint,service_floor_binding_rate,0.44163043478260877,0.4090203804347826,0.4788953804347826,50
sc_peak_workload,online_joint,projection_binding_rate,0.01144927536231884,0.0038577898550724637,0.020529438405797094,50
